Timestamp(s),trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z,trunk_MAG_X,trunk_MAG_Y,trunk_MAG_Z,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,foot_MAG_X,foot_MAG_Y,foot_MAG_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,shank_MAG_X,shank_MAG_Y,shank_MAG_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,thigh_MAG_X,thigh_MAG_Y,thigh_MAG_Z,Label
41.15,-11.27,0.43,-6.22,-17.19,-6.56,18.75,18.69,12.75,33.00,-17.80,6.03,22.32,-1.50,563.00,-162.94,50.00,38.06,20.19,-9.51,-2.41,-5.01,-25.81,-9.75,16.75,18.69,12.75,33.00,-16.57,5.42,-4.40,84.31,-182.50,13.56,18.50,17.69,33.25,walk
41.19,-8.98,-3.63,-4.27,-6.56,-15.19,14.00,19.50,13.88,35.00,-11.53,13.99,13.99,-73.50,498.87,-202.94,50.00,38.06,20.19,-9.81,-4.93,-1.24,7.37,-11.75,12.94,19.50,13.88,35.00,-15.71,1.90,-3.02,-124.44,-174.81,41.63,22.50,19.87,30.87,walk
41.22,-10.17,-4.21,-0.28,29.37,5.00,9.56,19.50,13.88,35.00,-7.16,18.81,19.48,35.81,-134.81,62.88,30.69,39.56,39.25,-10.84,-1.80,0.60,39.75,9.00,6.56,18.75,12.69,33.38,-16.41,-2.06,-2.55,-123.31,-155.12,42.25,22.50,19.87,30.87,walk
41.25,-11.31,0.00,0.36,53.06,2.94,-3.06,18.75,12.69,33.38,2.06,-0.83,7.52,-70.19,-267.00,160.81,30.69,39.56,39.25,-11.12,0.89,-0.77,52.06,-1.12,-8.50,18.75,12.69,33.38,-11.09,-1.73,-2.03,-57.31,-146.56,54.25,26.19,19.19,27.56,walk
41.28,-9.46,1.24,-1.88,34.38,-10.63,-17.37,19.25,13.06,33.00,-5.81,1.75,10.92,64.00,-276.56,158.31,32.00,34.06,34.50,-7.36,0.88,-1.65,22.62,-10.13,-19.69,19.25,13.06,33.00,-8.59,-2.43,-2.56,-26.31,-140.56,46.25,30.50,15.75,23.00,walk
41.31,-6.05,-0.17,0.02,12.50,-9.56,-18.94,19.25,13.06,33.00,-7.09,0.76,9.66,68.69,-378.25,124.19,32.00,34.06,34.50,-5.97,-0.49,0.60,10.50,-9.13,-17.19,19.25,13.06,33.00,-7.81,-2.53,-3.05,-14.81,-120.06,34.50,30.50,15.75,23.00,walk
41.34,-6.01,-0.78,0.99,4.31,-1.94,-13.13,20.00,14.50,33.75,-5.95,-2.64,7.09,86.44,-400.44,103.56,44.69,22.56,17.19,-6.46,-1.06,1.24,0.25,4.00,-10.56,20.00,14.50,33.75,-6.60,-0.28,-4.15,-33.38,-106.56,21.69,34.06,14.06,21.50,walk
41.37,-6.97,-1.07,1.02,-7.31,9.50,-5.37,20.00,14.50,33.75,-10.97,-1.35,10.87,145.87,-344.44,72.19,41.56,14.00,-2.87,-7.34,-1.40,0.50,-9.75,10.31,-3.00,18.87,15.56,32.56,-3.61,-1.12,-4.89,-124.19,-101.81,-2.50,34.06,14.06,21.50,walk
41.40,-7.63,-2.03,-0.03,-13.69,11.19,0.06,18.87,15.56,32.56,-11.97,-0.19,11.05,141.81,-325.56,63.44,41.56,14.00,-2.87,-8.28,-2.42,-0.10,-16.81,11.88,0.81,18.87,15.56,32.56,-3.25,-2.91,-3.24,-66.56,-52.00,-9.06,35.19,12.19,18.37,walk
41.42,-8.62,-2.44,0.04,-21.31,11.88,1.44,18.87,16.00,33.00,-14.58,-0.33,11.71,127.87,-235.31,90.81,35.69,10.00,-12.06,-8.96,-2.21,0.69,-27.75,2.56,2.37,18.87,16.00,33.00,-4.80,0.30,-0.51,51.31,1.25,-1.44,37.06,10.38,16.00,walk
41.46,-8.90,-1.62,1.52,-25.69,-10.69,4.62,18.87,16.00,33.00,-21.30,-4.81,13.05,120.37,-192.12,123.50,35.69,10.00,-12.06,-9.05,-1.58,1.74,-22.94,-14.38,6.00,18.87,16.00,33.00,-7.44,2.71,2.53,96.81,35.38,9.88,37.06,10.38,16.00,walk
41.49,-9.31,-1.66,2.18,-20.19,-13.00,7.25,18.50,14.50,32.19,-26.32,-1.41,8.22,81.31,-233.00,142.12,31.56,8.19,-18.56,-9.96,-1.74,2.03,-18.81,-8.31,6.31,18.50,14.50,32.19,-12.10,4.56,13.84,-44.38,35.13,49.81,35.69,11.19,14.50,walk
41.52,-10.66,-1.92,1.47,-27.19,-6.69,4.50,18.50,14.50,32.19,-29.76,-16.05,-19.17,-35.50,-117.44,77.19,32.06,-0.06,-26.50,-10.73,-2.26,1.28,-31.75,-7.94,4.94,19.25,14.06,33.75,-11.92,-2.03,13.95,-161.06,-2.06,1.25,35.69,11.19,14.50,walk
41.56,-11.55,-3.53,1.37,-27.31,-10.25,5.62,19.25,14.06,33.75,-21.83,0.19,-4.94,-55.38,209.31,20.06,32.06,-0.06,-26.50,-12.20,-3.73,1.70,-3.12,-15.56,-1.94,19.25,14.06,33.75,-8.25,-6.44,6.07,-61.88,-26.50,9.94,35.25,10.25,14.50,walk
41.59,-12.85,-2.03,4.07,13.75,-43.31,-18.19,19.25,13.06,32.19,-6.02,-3.99,23.11,-90.56,242.62,-3.00,26.25,-4.06,-32.00,-11.84,-1.38,4.35,10.94,-58.25,-25.19,19.25,13.06,32.19,-6.38,0.16,-2.24,4.81,32.13,49.56,35.38,8.06,16.37,walk
41.62,-11.13,-1.02,4.05,-17.37,-37.88,-30.31,19.25,13.06,32.19,-24.82,6.97,11.81,-84.56,194.81,-68.75,31.56,-6.75,-26.69,-11.45,-0.92,1.89,-32.38,-12.13,-29.37,18.87,12.69,32.56,-31.32,-2.60,4.52,-180.62,91.12,-9.50,35.38,8.06,16.37,walk
41.65,-12.40,-1.69,-3.58,-24.00,20.50,-26.94,18.87,12.69,32.56,-8.39,-12.42,13.19,-39.56,53.75,-37.94,31.56,-6.75,-26.69,-10.16,-0.79,-5.87,-2.25,13.25,-24.44,18.87,12.69,32.56,3.33,1.35,-11.34,108.62,-42.81,44.56,34.69,7.06,17.56,walk
41.68,-9.12,0.61,-5.41,32.00,-22.56,-15.63,20.00,12.69,32.56,-5.15,-2.02,9.30,-29.37,28.62,-29.56,38.00,-7.19,-23.56,-9.90,1.72,-2.37,21.62,-29.44,-8.50,20.00,12.69,32.56,-14.43,11.76,1.38,215.56,168.62,1.69,35.38,3.75,17.06,walk
41.71,-10.23,1.92,-0.50,-18.87,-20.81,-4.62,20.00,12.69,32.56,-4.98,1.35,8.19,-15.31,20.75,-22.31,40.00,-6.87,-22.00,-10.03,1.56,2.32,-34.56,-10.44,-7.00,20.00,12.69,32.56,-11.30,5.73,-1.05,-28.37,60.44,18.75,35.38,3.75,17.06,walk
41.74,-9.72,-0.42,1.69,-49.13,14.06,-7.00,19.25,12.69,32.56,-5.22,0.00,8.73,-22.75,12.00,-13.69,40.00,-6.87,-22.00,-9.93,-1.31,0.27,-46.25,22.44,-3.37,19.25,12.69,32.56,-8.15,1.14,-0.71,-42.06,94.81,11.63,33.25,7.37,20.00,walk
41.77,-10.34,-2.35,-1.82,-15.50,17.75,9.81,19.25,12.69,32.56,-5.14,0.64,8.34,-10.31,15.31,-6.75,39.69,-6.56,-22.25,-10.29,-2.64,-2.54,-4.25,10.75,16.44,18.37,11.88,32.56,-9.18,-0.15,-0.95,-20.81,101.00,3.50,33.25,7.37,20.00,walk
41.80,-8.38,-2.03,-0.59,-3.62,-6.87,21.69,18.37,11.88,32.56,-5.13,0.79,8.11,2.75,10.94,-8.38,39.69,-6.56,-22.25,-7.66,-1.62,0.33,-6.19,-11.13,19.37,18.37,11.88,32.56,-9.69,-0.98,0.77,48.06,110.00,3.62,31.06,5.50,22.19,walk
41.83,-7.01,-1.24,1.07,-11.19,-7.62,9.75,18.75,11.56,32.56,-5.00,0.56,8.30,1.25,19.69,-7.75,41.00,-5.87,-21.50,-5.69,-0.92,1.81,-12.88,-2.37,6.37,18.75,11.56,32.56,-8.94,-0.61,0.33,87.56,101.62,-2.12,28.06,5.50,25.06,walk
41.86,-5.41,-0.97,1.17,-10.88,12.25,5.31,18.75,11.56,32.56,-5.33,0.70,7.98,6.69,19.06,-9.06,40.56,-6.25,-21.00,-5.71,-1.02,0.28,-5.50,17.44,6.00,18.75,11.56,32.56,-8.93,0.51,0.09,66.62,93.44,-9.69,28.06,5.50,25.06,walk
41.89,-6.56,-0.74,-0.11,6.06,22.31,6.75,19.19,10.75,31.75,-5.31,0.68,8.09,7.19,16.69,-7.44,40.56,-6.25,-21.00,-7.32,-0.23,0.12,7.31,21.94,5.62,19.19,10.75,31.75,-9.23,-0.11,1.10,79.56,81.06,-14.25,24.87,7.00,26.25,walk
41.92,-7.58,-0.06,0.36,2.62,20.75,1.19,19.19,10.75,31.75,-5.24,0.69,8.29,11.06,11.13,-12.00,41.25,-5.19,-19.75,-7.71,0.01,0.87,0.44,21.12,-0.69,18.06,10.06,32.56,-9.13,0.49,1.35,38.50,93.25,-5.94,24.87,7.00,26.25,walk
41.95,-7.98,-0.42,1.32,-2.19,24.12,-3.00,18.06,10.06,32.56,-4.56,0.39,8.62,8.56,18.37,-15.81,41.25,-5.19,-19.75,-8.02,-0.65,1.40,-0.50,23.75,-3.62,18.06,10.06,32.56,-9.77,0.30,0.21,11.56,85.31,2.12,22.25,9.06,27.50,walk
41.98,-8.59,-1.22,1.44,8.25,22.87,-3.56,18.06,10.75,33.75,-5.19,0.06,8.73,11.81,36.56,-14.69,41.25,-5.19,-19.00,-9.01,-1.17,1.30,14.25,23.44,-3.56,18.06,10.75,33.75,-9.38,-0.90,1.24,30.87,78.87,-4.44,19.37,10.56,29.56,walk
42.01,-9.84,-0.72,1.23,20.06,22.44,-2.87,18.06,10.75,33.75,-5.38,2.12,8.63,17.19,45.25,-20.37,41.25,-5.56,-18.56,-10.08,-0.57,1.18,20.62,20.50,-1.06,18.06,10.75,33.75,-10.62,-0.05,2.11,69.87,67.44,-11.19,19.37,10.56,29.56,walk
42.05,-10.96,-0.98,0.68,22.94,17.31,3.37,16.56,11.19,33.75,-5.20,1.23,8.89,-9.56,79.44,-37.38,41.25,-5.56,-18.56,-11.28,-0.86,0.67,25.87,7.06,1.19,16.56,11.19,33.75,-10.97,0.62,3.65,92.12,49.38,-14.88,17.56,11.69,30.75,walk
42.08,-11.46,-0.66,1.71,26.12,-0.44,-1.69,16.69,11.19,34.19,-4.95,1.34,9.44,-61.56,139.25,-65.00,42.00,-4.75,-17.50,-11.50,-0.79,2.25,23.50,-3.19,0.88,16.69,11.19,34.19,-11.33,-0.52,5.47,104.37,32.69,-14.88,17.56,11.69,30.75,walk
42.11,-11.62,-1.90,3.44,22.75,-10.44,10.69,16.69,11.19,34.19,-3.37,3.03,10.79,-89.81,181.37,-97.25,42.00,-4.75,-17.50,-11.94,-1.81,3.12,31.12,-10.13,14.25,16.69,11.19,34.19,-12.83,-0.50,9.41,91.37,11.00,-16.06,15.75,14.56,28.87,walk
42.14,-12.50,-1.13,0.91,47.94,-3.12,17.37,14.75,12.25,32.56,-9.14,-0.76,15.07,-116.06,367.50,-209.69,43.06,-2.87,-12.38,-12.58,0.02,-2.87,43.69,3.69,18.69,14.75,12.25,32.56,-16.03,0.56,6.61,101.25,-70.19,-32.06,15.00,18.19,29.25,walk
42.17,-11.52,0.93,-5.75,4.56,13.81,20.19,14.75,12.25,32.56,-16.37,1.85,22.11,-6.06,549.44,-179.81,42.06,2.69,-5.75,-10.24,-0.45,-6.71,-15.00,10.88,21.81,14.25,12.25,35.50,-16.32,5.51,-9.13,40.94,-173.94,-7.56,15.00,18.19,29.25,walk
42.21,-10.31,-2.43,-5.32,-18.25,-3.44,20.19,14.25,12.25,35.50,-12.02,12.62,22.91,-63.88,572.62,-219.25,42.06,2.69,-5.75,-11.24,-4.63,-1.86,2.81,-14.94,13.50,14.25,12.25,35.50,-17.48,2.31,-1.86,2.81,-195.50,37.81,13.50,21.06,28.37,walk
42.24,-11.65,-3.42,-0.43,16.25,-8.94,8.25,13.69,11.88,34.25,-16.55,17.98,25.23,34.81,-185.50,92.75,37.56,7.50,12.25,-11.29,-0.88,0.42,23.94,-8.56,6.19,13.69,11.88,34.25,-16.38,-1.09,-3.56,-132.69,-146.62,37.75,18.56,23.69,24.25,walk
42.27,-11.10,0.00,0.46,35.50,-14.19,-3.00,13.69,11.88,34.25,2.35,3.26,6.38,-40.88,-227.37,168.69,19.19,15.25,22.56,-10.70,1.04,-0.44,34.31,-15.13,-8.75,13.50,11.06,33.88,-12.83,-1.43,-2.29,-79.50,-143.37,54.56,18.56,23.69,24.25,walk
42.30,-8.41,1.35,-1.50,16.94,-15.56,-16.12,13.50,11.06,33.88,-3.26,0.80,9.00,48.00,-244.19,157.19,19.19,15.25,22.56,-7.53,1.02,-1.20,8.56,-14.44,-17.62,13.50,11.06,33.88,-9.54,-1.43,-2.24,-39.44,-136.00,59.56,23.06,21.06,23.69,walk
42.33,-6.18,-0.51,0.44,5.50,-9.19,-15.75,15.00,11.50,35.06,-7.75,1.70,10.52,53.75,-342.06,134.94,17.37,18.56,20.25,-6.12,-1.01,0.91,4.94,-7.69,-13.38,15.00,11.50,35.06,-7.69,-2.37,-2.76,-39.63,-126.75,52.50,26.00,18.56,22.75,walk
42.36,-5.85,-1.66,0.73,-9.13,0.81,-9.75,15.00,11.50,35.06,-5.70,-1.90,6.99,81.87,-375.31,129.06,22.75,19.75,15.56,-5.83,-1.61,0.48,-16.81,5.87,-8.38,15.00,11.50,35.06,-6.34,-0.86,-4.31,-41.81,-105.00,46.31,26.00,18.56,22.75,walk
42.39,-6.43,-1.03,-0.04,-22.94,11.06,-6.19,15.00,12.19,34.56,-9.35,-2.37,10.56,113.06,-337.31,99.19,22.75,19.75,15.56,-6.72,-1.08,-0.06,-22.12,11.00,-4.31,15.00,12.19,34.56,-4.84,0.21,-4.98,-87.56,-100.50,20.56,28.75,15.69,22.06,walk
42.42,-7.63,-1.97,0.39,-16.81,11.50,1.37,15.00,12.19,34.56,-11.80,-2.02,12.19,134.50,-329.12,49.69,28.87,22.25,7.87,-7.99,-2.26,0.63,-16.12,11.38,3.87,14.25,11.38,33.38,-4.02,-2.27,-3.61,-128.44,-94.87,-5.81,28.75,15.69,22.06,walk
42.45,-8.72,-2.66,0.79,-17.25,8.25,5.87,14.25,11.38,33.38,-13.53,0.97,11.76,148.31,-291.44,37.13,28.87,22.25,7.87,-9.13,-2.73,0.87,-18.31,6.69,6.44,14.25,11.38,33.38,-4.86,-1.93,-1.85,-23.69,-9.25,5.00,31.69,14.56,20.50,walk
42.48,-9.11,-2.40,0.89,-20.44,1.75,8.00,13.19,9.88,34.19,-18.55,-4.20,11.51,129.75,-201.62,84.19,33.00,23.00,-1.50,-9.50,-1.81,1.31,-19.81,-2.87,9.81,13.19,9.88,34.19,-7.52,0.98,1.85,64.81,17.62,5.06,32.00,12.38,19.25,walk
42.52,-9.64,-1.63,1.50,-16.25,-6.75,11.56,13.19,9.88,34.19,-29.91,-2.92,13.24,117.19,-163.87,138.06,35.75,23.25,-18.50,-9.76,-1.47,1.65,-17.25,-6.50,11.19,13.56,9.19,36.56,-11.39,2.99,11.76,75.06,51.50,26.44,32.00,12.38,19.25,walk
42.55,-10.62,-1.30,1.70,-24.06,-9.88,8.50,13.56,9.19,36.56,-33.91,-8.38,-10.92,-19.81,-227.75,144.81,35.75,23.25,-18.50,-10.76,-2.39,1.19,-26.19,-10.75,8.69,13.56,9.19,36.56,-12.64,-1.61,13.80,-148.56,0.44,20.31,32.56,13.06,18.37,walk
42.58,-10.97,-3.27,1.32,-26.87,-10.44,9.88,14.00,8.75,36.19,-13.10,-3.07,-13.82,-51.31,182.44,60.44,34.19,17.06,-31.75,-11.34,-3.51,1.63,-20.56,-13.19,7.94,14.00,8.75,36.19,-8.75,-4.55,6.35,-118.00,-27.25,12.94,32.19,13.06,20.37,walk
42.62,-12.71,-2.28,3.59,-1.56,-23.94,-6.25,14.00,8.75,36.19,-6.36,-3.73,19.17,-116.19,215.31,-13.81,31.69,13.50,-37.06,-12.50,-1.51,4.17,2.50,-37.31,-14.75,14.00,8.75,36.19,-6.83,-0.87,-2.64,-15.44,55.81,32.25,32.19,13.06,20.37,walk
42.65,-11.03,0.05,4.22,-17.94,-35.75,-20.31,13.69,7.00,35.75,-39.17,3.16,21.89,-87.25,297.31,-82.00,31.69,13.50,-37.06,-11.61,-0.55,1.17,-32.00,-14.75,-18.75,13.69,7.00,35.75,-29.79,-0.77,17.04,-76.37,70.06,-14.00,31.06,11.00,22.69,walk
42.68,-11.16,-2.19,-4.63,-43.06,12.88,-18.94,13.69,7.69,35.75,-12.20,-8.71,12.19,-45.44,59.75,-36.31,40.88,16.87,-30.06,-10.42,-1.97,-6.22,-26.50,21.81,-17.62,13.69,7.69,35.75,0.20,-5.72,-17.35,-75.19,-105.25,65.56,31.06,11.00,22.69,walk
42.72,-9.35,0.02,-6.14,15.00,-5.19,-11.69,13.69,7.69,35.75,-6.42,2.78,8.28,-14.13,20.69,-16.56,44.25,21.19,-22.69,-9.70,0.89,-4.59,15.94,-14.25,-10.56,13.25,5.19,34.56,-16.30,8.77,-5.30,50.25,127.12,-8.00,29.56,9.19,23.06,walk
42.75,-10.98,1.61,-0.18,-2.50,-9.50,-7.19,13.25,5.19,34.56,-5.38,0.89,8.35,-6.56,13.50,-10.88,44.25,21.19,-22.69,-11.50,0.36,1.51,-16.12,3.06,-4.44,13.25,5.19,34.56,-9.10,0.27,-1.52,-16.87,61.75,20.87,32.19,9.19,22.37,walk
42.78,-10.71,-1.95,-0.19,-32.38,15.50,-0.44,13.25,6.25,35.38,-5.19,-0.12,8.76,-7.19,12.56,-7.62,43.75,21.19,-21.19,-10.46,-2.53,-1.09,-25.87,14.00,2.50,13.25,6.25,35.38,-9.57,-0.11,-0.41,-12.69,113.62,4.56,32.19,9.19,22.37,walk
42.81,-9.43,-2.65,-1.70,-5.37,5.50,10.88,13.25,6.25,35.38,-5.03,0.68,8.39,1.69,14.63,-6.69,44.19,22.69,-20.75,-8.85,-2.40,-1.34,-2.50,2.56,14.75,13.25,6.25,35.38,-9.87,-0.09,-0.25,17.25,92.31,9.19,29.00,10.19,25.00,walk
42.84,-7.15,-1.08,0.24,-1.25,-2.62,15.38,11.25,4.75,34.19,-5.30,0.88,8.04,3.12,17.37,-5.94,44.19,22.69,-20.75,-6.86,-0.82,0.52,3.87,-2.12,12.25,11.25,4.75,34.19,-9.12,0.09,0.66,81.75,98.31,0.25,27.00,9.88,25.69,walk
42.87,-6.71,-0.73,0.73,13.56,3.62,4.31,11.25,4.75,34.19,-5.45,0.66,8.17,4.94,19.62,-6.87,44.50,23.06,-18.75,-6.19,-1.06,0.52,14.88,4.75,2.06,11.25,3.69,33.38,-8.93,0.20,0.56,70.37,96.56,-4.94,27.00,9.88,25.69,walk
42.91,-5.93,-1.23,0.33,12.88,11.31,1.56,11.25,3.69,33.38,-5.53,0.47,8.00,3.87,23.94,-7.06,44.50,23.06,-18.75,-6.46,-0.84,0.09,10.81,15.69,2.06,11.25,3.69,33.38,-9.25,-0.21,1.70,75.12,77.12,-6.31,25.56,11.69,27.75,walk
42.94,-7.21,0.07,0.09,11.31,17.44,-0.94,10.19,4.00,35.50,-5.43,0.46,8.06,7.62,24.31,-8.00,45.19,23.06,-19.25,-7.92,0.21,-0.14,12.56,14.13,-2.75,10.19,4.00,35.50,-8.79,0.72,1.45,63.50,76.87,-6.19,22.25,13.50,29.25,walk
42.97,-7.99,0.15,-0.13,5.81,14.50,-5.25,10.19,4.00,35.50,-5.69,0.85,8.08,9.19,18.50,-9.06,45.56,22.69,-18.75,-8.06,0.03,0.07,3.44,14.69,-6.62,9.38,2.87,33.88,-8.50,1.16,0.00,21.19,61.94,2.12,22.25,13.50,29.25,walk
43.00,-8.22,-0.46,1.04,3.50,12.19,-7.50,9.38,2.87,33.88,-5.52,0.54,8.18,10.63,9.88,-11.50,45.56,22.69,-18.75,-8.32,-0.84,1.17,6.00,9.19,-6.31,9.38,2.87,33.88,-9.35,-0.90,0.85,20.44,65.75,3.69,19.75,16.00,29.00,walk
43.03,-8.95,-0.85,1.02,10.38,11.81,-5.31,8.00,3.69,33.06,-5.64,0.23,8.45,17.94,24.19,-15.38,44.06,23.69,-17.56,-9.22,-0.84,1.11,11.75,12.88,-5.56,8.00,3.69,33.06,-10.06,-0.21,0.87,58.81,60.06,-7.06,19.37,19.00,30.37,walk
43.07,-10.43,-0.56,1.39,7.69,12.88,-5.62,8.00,3.69,33.06,-5.85,1.21,8.13,30.25,37.81,-18.19,44.75,24.00,-18.00,-10.69,-0.33,1.26,6.31,10.00,-4.00,8.00,3.69,33.06,-10.32,1.27,1.08,85.00,59.19,-11.88,19.37,19.00,30.37,walk
43.10,-11.08,-0.24,0.81,6.12,6.25,4.56,7.56,4.37,32.69,-5.13,1.42,9.15,18.56,59.63,-26.06,44.75,24.00,-18.00,-10.90,-0.33,0.93,4.44,3.81,4.87,7.56,4.37,32.69,-10.92,-0.04,2.70,80.19,47.50,-12.38,17.06,20.37,29.06,walk
43.13,-10.74,-0.68,1.63,2.94,-0.88,3.50,7.56,4.37,32.69,-5.10,1.55,9.03,-10.50,108.62,-37.63,45.56,24.06,-17.56,-11.61,-1.48,2.49,-0.44,-1.37,4.37,6.00,5.19,33.56,-10.94,-1.47,4.51,77.25,32.94,-13.13,17.06,20.37,29.06,walk
43.16,-11.87,-1.93,2.77,4.94,-11.19,12.06,6.00,5.19,33.56,-4.27,2.48,9.26,-62.06,163.50,-65.12,45.56,24.06,-17.56,-11.09,-2.61,3.27,4.94,-11.19,12.06,6.00,5.19,33.56,-11.45,-1.30,6.15,65.31,16.12,-20.00,16.37,23.25,27.87,walk
43.19,-10.96,-1.72,2.58,30.56,-11.31,16.31,6.00,5.87,32.38,-4.47,2.41,10.34,-96.94,257.56,-127.75,45.88,25.19,-14.50,-11.12,-0.15,1.10,43.50,-12.31,19.69,6.00,5.87,32.38,-13.92,1.72,4.65,102.19,-12.81,-38.13,14.75,26.19,26.00,walk
43.22,-11.13,1.27,-0.45,24.00,5.75,18.56,6.00,5.87,32.38,-9.86,-0.74,13.21,-66.31,399.81,-144.37,45.50,28.19,-7.00,-11.14,1.18,-4.27,7.94,12.75,14.63,6.25,4.75,31.19,-14.46,4.51,2.90,68.62,-108.62,-32.88,14.75,26.19,26.00,walk
43.25,-9.78,-0.54,-5.06,-22.00,11.31,8.75,6.25,4.75,31.19,-18.07,5.50,18.74,46.19,543.31,-146.75,45.50,28.19,-7.00,-10.06,-2.80,-4.90,-28.00,12.38,10.81,6.25,4.75,31.19,-16.48,4.05,-5.01,30.69,-165.37,9.06,14.19,30.56,22.87,walk
43.28,-10.57,-3.97,-4.48,-18.19,9.13,15.75,5.50,6.69,30.00,-8.47,11.25,18.60,-5.87,482.69,-192.75,40.69,33.69,9.69,-10.81,-5.42,-3.10,15.81,-2.12,17.69,5.50,6.69,30.00,-16.40,1.07,-2.03,-66.75,-189.44,37.88,14.19,30.56,22.87,walk
43.31,-11.33,-2.36,-1.38,33.06,1.56,9.75,5.50,6.69,30.00,-33.95,12.00,37.06,-9.31,2.12,-53.25,29.19,40.00,21.75,-11.28,-0.82,-0.74,38.25,-0.81,4.75,5.50,6.69,30.00,-16.13,-2.59,-3.12,-136.31,-139.81,36.38,17.00,33.19,17.50,walk
43.35,-10.69,1.81,0.12,44.88,-7.75,-2.12,5.37,6.37,30.37,3.72,2.81,4.24,-50.56,-266.94,107.94,29.19,40.00,21.75,-10.07,2.26,-0.48,29.12,-9.44,-8.38,5.37,6.37,30.37,-10.41,-2.07,-1.08,-42.88,-137.31,37.69,20.00,32.25,17.25,walk
43.38,-7.03,1.29,-0.21,7.25,-16.19,-13.00,6.87,7.06,30.37,-3.99,2.74,8.46,58.88,-269.44,126.50,28.37,42.69,17.19,-6.46,0.66,-0.17,4.12,-12.00,-15.50,6.87,7.06,30.37,-7.07,-1.69,-2.39,0.88,-134.50,47.13,20.00,32.25,17.25,walk
43.41,-6.09,-0.80,0.34,2.06,-1.31,-17.06,6.87,7.06,30.37,-7.66,2.57,8.96,36.13,-338.37,127.25,28.37,42.69,17.19,-5.92,-1.30,0.75,-1.69,1.69,-15.56,6.87,7.06,30.37,-6.91,-0.78,-3.09,-2.00,-100.81,47.13,23.25,29.87,17.25,walk
43.44,-5.95,-1.58,0.77,-7.37,6.56,-12.81,5.37,7.75,28.75,-6.81,-0.99,6.83,78.62,-372.75,124.94,37.00,41.19,7.75,-7.01,-1.22,0.19,-18.06,10.56,-5.75,5.37,7.75,28.75,-5.37,1.47,-4.99,-64.56,-93.00,25.06,24.87,28.75,14.88,walk
43.47,-7.46,-1.21,0.14,-19.37,11.56,-0.75,5.37,7.75,28.75,-10.21,-3.04,10.17,108.62,-339.69,99.62,41.00,39.38,-11.75,-8.04,-1.48,0.30,-19.81,11.38,-0.50,5.37,7.06,28.50,-4.90,0.50,-4.74,-160.94,-101.37,-16.25,24.87,28.75,14.88,walk
43.50,-8.21,-1.97,0.70,-18.19,11.75,-2.75,5.37,7.06,28.50,-11.78,-2.91,11.48,142.94,-315.19,33.88,41.00,39.38,-11.75,-8.32,-2.76,0.66,-16.62,10.00,-4.12,5.37,7.06,28.50,-5.40,-2.32,-1.63,-90.94,-42.06,-6.06,26.69,26.25,14.06,walk
43.54,-8.47,-2.59,0.50,-18.00,7.12,-2.50,5.37,6.50,29.25,-12.86,1.28,10.77,140.81,-260.25,-2.00,39.50,36.69,-25.00,-8.94,-2.01,0.54,-17.62,2.00,4.31,5.37,6.50,29.25,-5.69,-1.69,-0.01,73.94,-10.50,14.94,27.50,25.87,14.56,walk
43.57,-9.28,-1.56,0.81,-16.44,-0.62,7.75,5.37,6.50,29.25,-18.31,-2.86,11.37,133.25,-163.94,63.81,35.88,30.69,-43.06,-9.31,-1.33,1.03,-15.69,-2.75,10.13,4.69,6.87,28.06,-8.94,1.64,4.96,95.31,33.44,15.75,27.50,25.87,14.56,walk
43.60,-9.42,-0.90,1.55,-17.56,-3.12,8.81,4.69,6.87,28.06,-27.56,-2.69,9.47,52.25,-184.69,149.75,35.88,30.69,-43.06,-10.25,-1.08,1.38,-20.25,-2.25,7.12,4.69,6.87,28.06,-10.97,3.56,9.81,8.94,53.56,49.88,29.00,26.56,12.38,walk
43.63,-10.54,-1.21,1.17,-24.94,-1.50,5.50,5.69,7.19,28.06,-31.78,-12.82,-14.29,-58.50,-195.06,132.25,28.69,21.25,-52.25,-11.06,-1.81,0.81,-29.06,-0.88,5.06,5.69,7.19,28.06,-11.67,3.54,17.26,-134.81,-11.44,18.44,29.00,26.56,12.38,walk
43.66,-11.65,-2.93,1.64,-23.25,-9.56,7.81,5.69,7.19,28.06,-10.90,-5.30,-11.81,-73.50,189.44,53.88,21.19,13.56,-54.56,-11.90,-3.05,2.15,-15.88,-15.13,6.31,5.69,7.19,28.06,-10.58,-2.69,7.80,-163.50,-8.94,-14.69,29.75,26.87,12.50,walk
43.69,-12.26,-2.60,3.06,-6.44,-30.06,-5.94,6.06,7.19,28.06,-15.42,-3.78,3.90,-120.50,213.19,-5.37,21.19,13.56,-54.56,-11.75,-1.64,3.75,-8.25,-36.50,-11.94,6.06,7.19,28.06,-2.90,-3.33,-1.32,-117.69,-3.31,25.25,30.87,24.25,15.88,walk
