Timestamp(s),trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z,trunk_MAG_X,trunk_MAG_Y,trunk_MAG_Z,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,foot_MAG_X,foot_MAG_Y,foot_MAG_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,shank_MAG_X,shank_MAG_Y,shank_MAG_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,thigh_MAG_X,thigh_MAG_Y,thigh_MAG_Z,Label
128.27,-13.82,1.40,-4.73,26.06,23.12,-16.62,10.00,-0.50,2.69,-1.63,3.22,11.98,-62.06,173.87,-63.75,11.75,-16.56,2.69,-15.08,2.16,-5.97,27.44,26.62,-12.88,9.50,-0.50,3.56,-19.01,-5.39,6.75,16.12,-47.50,-31.25,12.75,6.00,-1.87,stairascent
128.31,-15.38,0.11,-7.34,10.63,-5.06,-18.69,9.50,-0.50,3.56,-13.84,-2.01,19.99,-94.75,276.12,-103.00,11.06,-15.88,3.50,-10.83,-1.44,-5.29,29.50,-26.87,-28.75,9.50,-0.50,3.56,-18.32,-4.72,14.59,-0.81,-127.50,-41.19,11.50,5.50,-2.25,stairascent
128.34,-5.82,-3.11,-1.63,85.31,-31.12,-35.44,9.69,0.56,4.25,-25.21,10.97,7.17,-25.69,296.87,-54.94,14.00,-15.88,4.69,-5.81,-3.28,-1.50,91.19,-12.94,-30.37,9.69,0.56,4.25,-14.37,1.21,-0.28,64.25,-208.12,6.75,12.69,7.25,-2.25,stairascent
128.37,-8.63,-2.27,-2.10,69.81,18.50,-22.00,9.69,0.56,4.25,-23.17,-2.48,10.97,-137.12,67.37,-35.56,14.00,-15.88,4.69,-9.73,-1.70,-2.51,47.88,19.87,-22.44,10.38,1.00,3.37,-18.59,8.18,-3.27,27.69,-185.87,57.81,12.69,7.25,-2.25,stairascent
128.41,-11.06,-0.55,-3.54,11.50,-3.94,-29.25,10.38,1.00,3.37,-11.08,-2.00,10.12,-24.25,21.06,-58.13,17.00,-12.50,7.25,-10.32,-0.01,-2.70,11.31,-8.94,-29.62,10.38,1.00,3.37,-9.18,1.94,-4.06,14.63,-187.19,31.06,13.06,8.56,-3.87,stairascent
128.44,-8.17,-0.94,-1.22,31.75,-15.13,-33.88,10.00,2.25,3.37,-2.39,7.47,9.65,48.63,-35.19,-104.75,17.00,-12.50,7.25,-8.17,-0.94,-1.22,42.00,-20.00,-37.50,10.00,2.25,3.37,-11.39,1.66,-2.63,-202.44,-181.31,-3.62,14.06,9.00,-6.25,stairascent
128.47,-6.67,-1.59,-0.93,51.31,-23.87,-38.50,10.00,2.25,3.37,2.73,5.49,7.55,-38.88,-101.06,-64.62,22.19,-10.25,3.69,-5.43,-1.70,-0.65,48.00,-19.75,-34.13,9.69,2.19,4.19,-7.40,0.49,0.90,-189.75,-190.87,29.69,14.06,9.00,-6.25,stairascent
128.50,-5.23,-1.30,-0.66,31.75,-9.63,-21.94,9.69,2.19,4.19,7.60,5.56,3.42,2.75,-140.69,59.63,22.19,-7.00,-0.88,-5.32,-1.18,-0.99,26.94,-1.37,-17.56,9.69,2.19,4.19,-6.31,-3.06,-2.03,-125.69,-164.50,32.69,13.69,8.88,-7.25,stairascent
128.53,-5.51,-1.14,-1.17,26.25,2.94,-15.19,10.50,2.75,2.56,5.40,4.00,3.31,23.25,-142.75,71.81,22.19,-7.00,-0.88,-5.86,-1.29,-1.45,32.94,11.94,-14.25,10.50,2.75,2.56,-3.64,-2.26,-1.71,-30.00,-147.06,10.88,13.69,8.88,-7.25,stairascent
128.56,-6.94,-1.52,-1.86,30.31,5.00,-13.88,10.50,2.75,2.56,2.19,3.31,0.63,57.63,-187.19,80.69,21.75,-4.69,-2.50,-7.43,-1.55,-1.90,26.69,1.12,-12.88,10.50,2.75,2.56,-2.98,-2.08,-1.84,-89.56,-109.81,1.56,13.69,9.69,-9.00,stairascent
128.60,-8.76,-1.84,-1.55,26.31,-3.81,-9.38,9.38,3.25,2.69,-2.39,-1.01,1.22,78.00,-193.81,127.06,20.00,-5.06,-3.50,-9.04,-1.79,-1.33,23.62,-5.06,-4.00,9.38,3.25,2.69,-3.33,-3.49,-1.93,-60.69,-92.87,-6.37,12.50,11.50,-10.38,stairascent
128.63,-9.90,-2.27,-1.16,11.06,-6.69,-3.56,9.19,3.69,2.69,-8.14,-4.96,0.46,89.87,-195.06,104.19,20.00,-5.06,-3.50,-9.60,-2.40,-1.26,7.06,-8.88,-6.25,9.19,3.69,2.69,-2.76,2.28,1.64,141.69,-40.75,19.50,12.50,11.50,-10.38,stairascent
128.66,-9.12,-2.39,-0.71,13.19,-14.00,-7.69,9.19,3.69,2.69,-13.41,-4.77,-0.51,55.88,-169.62,47.13,19.56,-6.19,-4.25,-9.35,-2.45,-0.27,14.50,-10.94,-4.06,9.19,3.69,2.69,-2.26,5.22,2.21,60.06,-1.81,34.81,13.56,11.06,-10.69,stairascent
128.69,-10.32,-3.20,-0.04,19.12,-6.44,5.37,10.00,4.06,1.56,-16.26,-4.14,-3.93,4.25,-95.81,54.75,21.06,-6.56,-3.56,-10.58,-3.31,-0.33,22.62,-5.37,7.25,10.00,4.06,1.56,-3.83,0.97,4.51,-63.06,35.31,41.88,12.88,10.38,-11.69,stairascent
128.72,-11.81,-3.47,-1.01,31.25,-10.50,5.31,10.00,4.06,1.56,-29.59,-27.87,-2.60,-162.12,61.06,-42.38,21.06,-6.56,-3.56,-12.14,-3.44,-1.19,31.56,-13.56,2.75,10.56,3.37,2.06,-8.95,-1.34,11.76,-38.31,80.25,27.12,12.88,10.38,-11.69,stairascent
128.76,-12.38,-2.76,-1.82,21.00,-9.50,0.94,10.56,3.37,2.06,11.36,2.17,9.28,-28.44,-73.00,19.87,23.69,-7.25,-3.25,-12.43,-2.30,-1.98,2.06,7.56,4.81,10.56,3.37,2.06,-14.68,-3.96,1.01,-84.00,78.44,26.31,14.56,10.38,-11.69,stairascent
128.79,-13.96,-1.92,-2.42,-7.69,23.56,5.37,11.25,4.06,3.37,-7.30,-3.17,6.61,30.69,40.81,-18.69,23.69,-7.25,-3.25,-16.56,-2.61,-4.40,-16.50,25.50,3.56,11.25,4.06,3.37,-8.20,-3.73,1.71,25.50,82.56,31.81,14.56,10.38,-11.69,stairascent
128.82,-16.33,-2.92,-5.80,-17.19,7.44,6.69,11.25,4.06,3.37,-5.24,2.27,8.60,-5.37,-24.25,-4.56,24.37,-6.19,-3.19,-11.97,-2.56,-4.40,-12.44,-25.25,28.44,11.50,3.06,4.25,-11.77,-1.02,2.42,19.75,125.06,23.75,15.69,9.69,-9.19,stairascent
128.85,-9.08,-1.78,-2.92,-37.81,-24.50,38.19,11.50,3.06,4.25,-5.14,0.42,8.26,-3.06,-12.63,-1.19,24.37,-5.06,-3.56,-7.26,-0.35,-2.23,-54.00,-16.62,37.75,11.50,3.06,4.25,-9.93,-0.22,4.29,35.75,124.31,10.69,16.69,7.56,-7.56,stairascent
128.88,-6.98,0.50,-2.45,-63.38,3.12,32.00,10.69,2.75,4.25,-5.24,0.53,8.50,-0.31,-7.62,1.62,24.37,-5.06,-3.56,-7.27,0.42,-2.38,-59.75,5.62,28.31,10.69,2.75,4.25,-9.29,1.04,3.56,2.00,104.75,2.00,16.69,7.56,-7.56,stairascent
128.91,-9.02,-0.45,-2.25,-44.00,3.75,21.56,10.69,2.75,4.25,-5.14,-0.20,8.63,0.88,-0.13,1.44,23.25,-5.75,-3.56,-9.44,-0.70,-2.10,-34.88,0.56,20.06,10.69,2.75,4.25,-9.18,0.99,2.57,12.44,94.75,-9.31,18.56,7.19,-5.19,stairascent
128.94,-9.97,-1.01,-1.60,-19.94,-4.56,21.75,11.69,2.69,4.75,-5.37,0.35,8.28,3.69,0.62,2.50,23.25,-5.75,-3.56,-9.95,-1.03,-1.42,-20.31,-6.31,23.62,11.69,2.69,4.75,-9.95,0.29,2.13,16.37,111.81,-5.06,18.56,7.19,-5.19,stairascent
128.97,-9.93,-0.92,-1.28,-29.31,-5.94,26.81,11.69,2.69,4.75,-4.88,0.52,8.30,-0.56,-7.87,2.44,24.00,-6.19,-3.56,-8.27,-0.69,-1.02,-31.06,-8.94,26.50,12.00,2.00,5.19,-9.91,0.11,2.03,28.37,114.31,-0.56,18.19,7.25,-3.56,stairascent
129.00,-7.12,-0.23,-1.30,-28.19,-4.06,22.87,12.00,2.00,5.19,-4.85,0.51,8.35,1.50,0.37,0.81,24.00,-6.19,-4.00,-7.01,-0.15,-1.50,-24.37,0.88,21.44,12.00,2.00,5.19,-9.25,0.11,1.29,39.75,105.81,-1.94,19.69,7.25,-2.50,stairascent
129.04,-6.84,-0.06,-1.48,-25.06,4.19,18.69,14.06,2.50,5.56,-5.48,-0.02,8.29,4.06,1.87,0.62,24.00,-6.19,-4.00,-6.82,-0.05,-1.09,-32.63,9.38,15.44,14.06,2.50,5.56,-8.53,1.08,1.20,34.44,104.06,-3.62,19.69,7.25,-2.50,stairascent
129.07,-6.94,-0.15,-0.78,-38.88,11.88,13.69,14.06,2.50,5.56,-5.33,0.55,8.09,1.00,-2.25,1.37,23.56,-6.19,-4.00,-6.66,-0.50,-0.80,-38.88,11.56,13.44,13.50,2.75,6.87,-8.63,0.88,1.30,35.75,90.31,-11.50,19.25,7.69,0.19,stairascent
129.10,-6.42,-0.78,-0.99,-34.81,7.25,12.19,13.50,2.75,6.87,-4.83,0.29,8.28,-2.62,-5.81,0.62,23.25,-6.56,-3.69,-6.44,-0.70,-1.19,-33.06,8.81,11.06,13.50,2.75,6.87,-8.48,-0.12,3.04,36.38,92.75,-8.44,18.56,7.25,1.69,stairascent
129.13,-6.55,-0.59,-1.14,-33.75,10.81,10.06,15.19,2.50,6.87,-5.22,0.16,8.19,0.19,4.56,-2.00,23.25,-6.56,-3.69,-7.54,0.03,-0.74,-36.19,15.81,10.06,15.19,2.50,6.87,-8.78,-0.03,3.73,73.62,80.44,-11.44,18.56,7.25,1.69,stairascent
129.16,-8.52,0.40,-0.73,-36.19,18.62,9.94,15.19,2.50,6.87,-3.81,0.99,8.13,1.44,13.44,-5.12,23.69,-7.00,-4.50,-8.82,0.58,-0.81,-36.88,17.12,9.00,15.19,2.50,6.87,-9.30,-0.08,2.24,84.94,76.87,-18.87,17.87,8.06,2.56,stairascent
129.19,-9.92,0.39,-0.52,-34.00,12.81,4.25,14.50,2.25,8.38,-6.34,-0.37,8.74,8.94,27.25,-11.75,23.69,-7.00,-4.50,-10.31,0.23,-0.56,-30.25,11.94,1.87,14.50,2.25,8.38,-10.59,0.40,2.92,65.75,79.44,-19.25,18.00,7.69,3.69,stairascent
129.22,-11.22,0.41,-1.34,-23.69,9.63,-0.56,14.50,2.25,8.38,-5.18,0.77,8.22,7.44,37.00,-9.56,23.56,-6.19,-3.19,-11.37,0.54,-1.76,-21.25,7.44,-0.62,15.25,2.87,10.00,-11.97,1.62,2.99,64.75,60.63,-22.94,18.00,7.69,3.69,stairascent
129.25,-10.66,-0.03,-2.05,-17.87,-8.00,-3.87,15.25,2.87,10.00,-5.98,0.88,9.10,18.37,22.56,-11.25,24.75,-6.56,-2.50,-10.83,-0.14,-2.08,-18.75,-9.50,-6.81,15.25,2.87,10.00,-14.38,0.10,5.00,18.62,39.94,-23.44,17.69,8.69,5.69,stairascent
129.28,-11.81,0.49,-2.81,-14.94,4.06,-13.69,15.19,2.75,8.88,-5.32,-0.11,11.48,38.38,34.69,-29.62,24.75,-6.56,-2.50,-12.80,0.73,-3.12,-2.00,18.81,-14.56,15.19,2.75,8.88,-17.18,-2.60,6.86,-5.06,-4.69,-20.19,17.69,8.69,5.69,stairascent
129.31,-14.54,1.27,-4.96,25.94,30.87,-8.50,15.19,2.75,8.88,-2.88,3.62,11.74,-48.88,135.44,-68.06,25.06,-7.00,-2.06,-14.94,0.54,-7.10,26.31,17.94,-7.56,15.19,2.75,8.88,-19.46,-3.16,6.60,32.63,-38.88,-26.12,17.00,8.38,6.50,stairascent
129.34,-13.76,-1.49,-7.10,14.50,-7.19,-15.00,15.75,2.50,10.06,-3.48,0.45,14.16,-110.12,267.94,-132.06,24.75,-6.56,-3.00,-10.03,-2.36,-5.24,25.12,-17.37,-23.06,15.75,2.50,10.06,-18.78,-4.23,14.42,13.88,-89.81,-10.69,17.50,9.50,6.19,stairascent
129.37,-7.33,-2.70,-2.27,71.87,-18.87,-26.56,15.75,2.50,10.06,-27.78,3.73,14.67,-24.12,383.25,-92.56,24.75,-6.56,-3.00,-6.73,-2.60,-1.31,79.44,-7.19,-21.12,14.88,3.25,9.69,-12.80,-1.86,0.10,-57.25,-248.00,-18.81,17.50,9.50,6.19,stairascent
129.40,-8.21,-1.87,-1.15,58.94,16.69,-12.38,14.88,3.25,9.69,-34.88,3.33,23.88,-117.56,355.25,-63.50,26.69,-4.00,2.06,-9.23,-1.66,-1.97,43.69,22.62,-13.25,14.88,3.25,9.69,-17.36,6.73,-2.77,89.44,-164.81,24.06,20.06,9.75,5.69,stairascent
129.43,-11.15,-1.04,-4.05,17.37,16.87,-18.94,16.19,5.25,10.06,-11.32,-6.86,9.28,-30.56,32.63,-15.50,26.69,-4.00,2.06,-11.08,-0.98,-4.04,12.19,12.13,-21.25,16.19,5.25,10.06,-12.03,3.86,-1.91,49.69,-183.62,54.31,20.06,9.75,5.69,stairascent
129.47,-10.11,-1.00,-2.11,16.06,3.19,-23.37,16.19,5.25,10.06,-6.09,5.37,12.00,40.25,22.87,-60.81,26.25,-2.50,7.69,-9.46,-0.97,-1.59,22.94,-4.56,-25.19,16.19,5.25,10.06,-10.85,0.85,-0.73,-78.31,-167.75,11.31,23.37,10.06,0.88,stairascent
129.50,-6.80,-1.07,-1.46,29.81,-17.25,-24.69,15.56,6.00,9.56,0.45,4.31,8.93,-18.00,-63.25,-30.69,27.75,-1.00,7.69,-6.80,-1.07,-1.46,25.31,-8.63,-22.31,15.56,6.00,9.56,-10.20,1.69,2.37,-138.81,-178.31,13.00,25.06,10.00,-1.50,stairascent
129.53,-6.42,-1.42,-1.77,22.00,-3.44,-20.25,15.56,6.00,9.56,4.49,4.03,4.86,-5.31,-121.87,42.31,27.75,-1.00,7.69,-6.28,-1.85,-1.82,18.69,4.87,-17.62,15.25,5.87,8.38,-7.98,-1.73,-0.05,-146.31,-173.87,40.00,25.06,10.00,-1.50,stairascent
129.57,-6.39,-2.04,-1.53,27.37,4.31,-15.38,15.25,5.87,8.38,3.01,4.55,3.38,25.56,-144.56,69.06,27.75,0.75,5.69,-6.41,-2.05,-1.45,30.87,2.87,-14.44,15.25,5.87,8.38,-4.42,-1.47,0.63,-39.25,-149.19,27.56,23.25,10.00,-6.06,stairascent
129.60,-6.49,-1.82,-1.31,37.81,-2.00,-13.00,17.06,7.37,7.56,1.87,3.28,2.06,42.81,-173.75,89.19,30.00,-0.69,3.37,-6.68,-1.59,-1.30,39.75,-3.44,-11.75,17.06,7.37,7.56,-4.06,-2.43,-0.57,-80.56,-126.19,17.75,24.69,10.00,-10.00,stairascent
129.62,-7.29,-1.45,-1.33,36.56,-3.31,-10.00,17.06,7.37,7.56,-1.26,0.39,1.74,69.19,-176.12,116.00,30.00,-0.69,3.37,-8.15,-1.10,-0.96,28.00,-4.44,-11.75,15.75,7.69,8.00,-2.15,-3.82,-0.52,-37.19,-111.25,5.81,24.69,10.00,-10.00,stairascent
129.66,-8.94,-1.28,-1.18,21.12,-4.44,-13.19,15.75,7.69,8.00,-5.02,-3.77,1.53,84.44,-176.87,93.81,33.75,-2.75,1.25,-9.09,-1.48,-1.12,17.94,-4.75,-12.75,15.75,7.69,8.00,-2.85,-1.78,-0.50,62.00,-73.00,5.94,23.00,11.00,-13.00,stairascent
129.69,-9.14,-1.81,-1.12,17.37,-7.75,-9.75,17.00,8.50,8.00,-10.21,-3.01,-0.64,95.12,-168.37,44.19,38.88,-6.56,0.25,-9.69,-2.32,-1.14,16.81,-4.12,-7.19,17.00,8.50,8.00,-1.92,2.73,1.36,89.62,-32.75,34.81,23.06,11.00,-16.00,stairascent
129.73,-10.49,-2.80,-1.24,12.63,-0.81,0.00,17.00,8.50,8.00,-15.19,-7.46,-4.15,54.69,-118.31,70.37,38.88,-6.56,0.25,-11.22,-3.17,-1.09,9.81,-1.75,2.87,16.56,7.56,8.06,-2.70,3.83,2.35,-4.75,14.06,49.88,23.06,11.00,-16.00,stairascent
129.76,-11.56,-3.43,-0.93,14.63,-12.56,4.75,16.56,7.56,8.06,-11.90,-7.56,-3.58,4.25,-38.38,42.88,43.69,-9.19,-3.25,-11.69,-3.41,-0.81,21.69,-16.19,4.87,16.56,7.56,8.06,-2.89,3.16,0.14,-3.44,76.50,25.75,23.19,8.38,-15.56,stairascent
129.79,-12.13,-2.07,-0.55,19.69,-15.81,4.69,17.25,7.87,6.50,0.02,-16.12,18.79,-123.25,-27.81,-80.75,46.69,-11.75,0.25,-11.90,-1.63,-1.25,16.81,-13.19,4.81,17.25,7.87,6.50,-28.18,6.75,20.54,32.88,124.75,34.56,24.56,7.75,-15.75,stairascent
129.82,-11.60,-2.22,-2.47,12.94,-0.25,10.81,17.25,7.87,6.50,-10.48,18.75,9.64,40.81,24.37,-1.56,46.69,-11.75,0.25,-12.01,-2.78,-2.97,4.56,16.37,15.19,18.00,6.75,6.87,-17.65,-4.70,1.66,-81.25,57.00,19.06,24.56,7.75,-15.75,stairascent
129.85,-17.47,-4.91,-6.27,-3.37,45.75,13.13,18.00,6.75,6.87,-6.72,-4.24,7.82,-34.63,8.50,-17.94,48.88,-9.19,0.25,-18.18,-4.03,-7.56,-15.31,-8.06,10.25,18.00,6.75,6.87,-7.07,3.92,4.85,63.94,114.50,43.44,26.50,5.56,-11.75,stairascent
129.89,-11.88,0.42,-5.63,-26.87,-50.06,33.06,18.00,7.37,8.50,-5.28,1.75,8.39,-2.56,-14.38,4.56,48.88,-9.19,0.25,-9.24,1.00,-4.13,-44.69,-38.81,40.31,18.00,7.37,8.50,-17.14,-4.33,3.28,-24.94,137.19,13.75,26.50,5.56,-11.75,stairascent
129.92,-5.94,1.10,-0.63,-58.00,-17.50,39.25,18.00,7.37,8.50,-5.21,-0.22,8.60,-3.19,-5.12,2.19,47.75,-9.50,2.69,-6.80,0.17,-1.40,-66.00,15.56,25.94,19.06,6.56,8.38,-8.83,0.24,3.40,28.06,120.44,10.31,27.56,4.87,-10.19,stairascent
129.95,-9.75,-1.54,-3.45,-49.81,18.62,22.06,19.06,6.56,8.38,-5.46,-0.02,8.59,3.81,-4.44,4.62,47.75,-10.25,1.87,-10.58,-1.88,-3.74,-42.88,15.69,22.94,19.06,6.56,8.38,-10.38,0.85,2.46,-20.12,96.25,-19.00,30.19,4.19,-7.37,stairascent
129.99,-10.33,-2.14,-2.88,-28.06,0.44,26.81,20.06,6.75,9.25,-5.51,0.61,8.38,12.38,-5.19,7.75,47.75,-10.25,1.87,-9.82,-1.99,-2.05,-24.62,-4.75,28.81,20.06,6.75,9.25,-8.64,0.47,2.70,34.63,113.00,1.75,30.19,4.19,-7.37,stairascent
130.02,-8.24,-0.99,-0.50,-24.25,-15.06,29.62,20.06,6.75,9.25,-5.16,0.92,8.02,12.00,-10.44,11.00,48.88,-9.88,2.69,-7.25,-0.53,-0.63,-24.06,-16.69,28.00,21.06,6.56,9.38,-8.79,1.12,2.68,41.19,120.69,-4.00,28.69,4.00,-3.06,stairascent
130.05,-6.69,-0.29,-1.34,-19.00,-9.88,23.25,21.06,6.56,9.38,-4.90,0.98,8.26,12.56,-14.56,10.00,48.50,-9.50,1.87,-6.62,-0.33,-1.49,-14.44,-6.19,21.00,21.06,6.56,9.38,-8.73,0.51,2.20,34.69,111.25,-4.31,30.50,4.25,-0.69,stairascent
130.08,-6.85,-0.34,-1.67,-16.87,-0.25,19.12,21.37,5.56,9.00,-5.10,0.64,8.33,15.94,-16.12,10.50,48.50,-9.50,1.87,-7.06,-0.35,-1.54,-21.62,-1.81,18.56,21.37,5.56,9.00,-8.99,1.22,1.75,43.81,106.37,-2.44,30.50,4.25,-0.69,stairascent
130.12,-6.68,-0.43,-1.10,-32.94,-6.44,16.50,21.37,5.56,9.00,-4.41,0.60,7.96,11.63,-11.75,5.81,47.75,-9.88,1.06,-5.88,-0.65,-0.14,-33.63,-7.12,12.38,22.00,5.75,9.00,-7.94,-0.44,3.33,31.87,92.94,-7.44,30.50,4.56,3.56,stairascent
130.15,-5.96,-0.75,-0.31,-27.69,0.37,10.81,22.00,5.75,9.00,-3.96,2.14,7.89,-5.44,2.37,-4.94,48.06,-11.00,0.25,-6.17,-0.75,-0.56,-21.56,6.75,10.63,22.00,5.75,9.00,-9.47,-0.33,3.82,54.81,78.62,-7.31,30.50,4.37,4.75,stairascent
130.19,-6.80,-0.72,-1.07,-15.69,13.56,11.44,21.56,5.69,8.50,-4.95,-0.09,8.11,-14.94,22.50,-15.44,48.06,-11.00,0.25,-7.55,-0.35,-1.42,-14.81,14.56,11.13,21.56,5.69,8.50,-8.51,-1.12,2.58,74.19,59.13,-6.87,30.50,4.37,4.75,stairascent
130.22,-8.53,-0.12,-1.19,-13.75,14.81,10.19,21.56,5.69,8.50,-5.15,1.40,8.19,-6.81,27.37,-13.19,48.06,-9.88,0.69,-9.77,0.16,-0.84,-12.88,13.25,8.00,23.25,4.69,9.88,-9.85,1.42,2.07,76.50,58.63,-13.19,29.56,5.06,7.00,stairascent
130.26,-10.29,0.13,-0.67,-13.44,10.00,3.69,23.25,4.69,9.88,-5.68,-0.47,8.87,-3.37,39.88,-19.75,48.88,-9.19,1.50,-10.66,0.21,-0.51,-10.81,9.31,1.00,23.25,4.69,9.88,-10.03,1.39,1.25,47.50,52.06,-16.87,28.06,5.50,7.75,stairascent
130.29,-11.36,0.34,-0.69,-6.56,10.38,-3.50,22.75,4.69,10.25,-5.79,0.57,8.84,5.06,42.00,-16.56,48.88,-9.19,1.50,-11.86,0.62,-1.01,-9.44,6.00,-5.12,22.75,4.69,10.25,-11.08,1.90,0.84,36.31,66.50,-16.69,28.06,5.50,7.75,stairascent
130.32,-12.06,0.35,-1.86,-12.75,-2.56,-6.37,22.75,4.69,10.25,-5.72,-0.05,8.88,15.38,35.81,-15.81,48.56,-9.88,4.19,-11.28,0.91,-2.49,-11.69,-4.00,-8.19,24.00,4.50,10.56,-14.94,1.32,3.70,10.56,64.62,-11.88,28.75,6.56,9.00,stairascent
130.35,-12.67,0.98,-2.62,-3.44,28.25,-3.56,24.00,4.50,10.56,-2.56,-1.55,10.76,48.75,61.13,-11.81,48.88,-9.19,5.37,-12.67,0.65,-4.85,0.50,31.56,0.56,24.00,4.50,10.56,-18.68,-4.00,7.80,3.06,21.31,-13.63,28.75,5.87,11.00,stairascent
130.38,-13.94,-0.28,-6.69,-15.13,19.62,1.19,23.00,4.37,11.38,-2.08,2.76,13.33,-2.75,125.81,-31.56,48.88,-9.19,5.37,-14.56,-0.66,-7.21,-21.87,17.69,-4.19,23.00,4.37,11.38,-18.22,-6.14,8.07,73.87,-50.06,-24.12,28.75,5.87,11.00,stairascent
130.42,-12.83,-1.06,-5.89,12.56,3.25,-19.19,23.00,4.37,11.38,-14.56,-6.07,24.43,-93.31,276.69,-90.75,50.00,-8.38,7.25,-8.52,-1.13,-2.97,76.44,-9.75,-18.00,23.87,4.56,13.38,-16.18,-1.73,11.79,-9.88,-176.50,-28.12,28.75,6.50,12.50,stairascent
130.45,-7.57,-1.20,-2.57,95.81,-11.25,-13.56,23.87,4.56,13.38,-36.57,4.81,18.57,6.00,408.19,-32.06,50.00,-5.50,14.00,-7.03,-1.29,-2.44,82.37,-8.06,-12.81,23.87,4.56,13.38,-17.42,4.88,-0.97,48.50,-190.44,-2.00,30.25,8.25,8.50,stairascent
130.48,-8.50,-1.28,-2.02,39.50,6.81,-11.31,23.25,5.87,10.88,-31.70,2.93,16.11,-77.94,404.62,-11.69,50.00,-5.50,14.00,-9.38,-1.25,-2.36,19.81,15.38,-12.25,23.25,5.87,10.88,-15.14,7.67,0.43,28.37,-193.94,41.00,30.25,8.25,8.50,stairascent
130.51,-10.69,-1.59,-2.65,2.50,15.13,-16.69,23.25,5.87,10.88,-15.07,-8.34,12.12,-33.25,23.56,-101.19,50.00,-2.75,27.37,-10.70,-1.69,-2.41,9.31,8.31,-17.75,23.25,5.87,10.88,-11.03,1.30,-4.94,-73.00,-200.62,23.81,33.19,9.75,2.50,stairascent
130.55,-9.87,-1.60,-1.81,33.50,-5.81,-20.56,24.06,7.25,10.38,-7.37,6.87,14.03,65.50,-16.62,-161.87,56.25,-2.06,26.19,-9.13,-1.53,-1.78,46.69,-21.31,-24.94,24.06,7.25,10.38,-11.20,1.14,1.80,-137.44,-211.44,-15.94,34.56,9.38,-3.37,stairascent
130.58,-6.95,-1.04,-1.50,44.94,-24.06,-26.37,24.06,7.25,10.38,4.93,8.43,7.71,-27.75,-161.56,-86.75,56.25,-2.06,26.19,-6.51,-0.88,-1.25,36.94,-22.69,-26.62,25.19,8.50,10.06,-9.99,-1.28,2.33,-145.06,-177.44,34.25,34.56,9.38,-3.37,stairascent
130.61,-6.16,-0.82,-0.88,20.81,-6.37,-25.00,25.19,8.50,10.06,10.76,4.37,1.25,-20.19,-185.06,22.62,53.00,3.06,9.69,-6.30,-0.92,-0.78,24.81,2.50,-21.69,25.19,8.50,10.06,-5.01,-3.79,-2.48,-59.88,-175.56,25.94,33.56,10.50,-9.69,stairascent
130.64,-6.32,-1.24,-1.12,36.81,4.56,-16.37,24.87,9.56,8.25,6.19,4.48,3.16,44.88,-151.81,47.25,53.00,3.06,9.69,-6.38,-1.25,-1.10,38.06,1.87,-13.56,24.87,9.56,8.25,-3.79,-0.73,-0.57,9.63,-134.00,3.69,33.56,10.50,-9.69,stairascent
130.67,-6.19,-1.17,-1.00,42.13,-3.69,-11.31,24.87,9.56,8.25,3.21,2.94,1.16,70.25,-193.69,79.31,47.50,4.19,-1.00,-6.94,-1.41,-0.96,43.31,-1.87,-12.50,25.69,10.25,8.88,-2.28,-1.25,-1.58,-60.69,-120.94,-10.19,32.19,11.19,-16.25,stairascent
130.71,-7.53,-1.52,-0.98,42.06,2.81,-15.56,25.69,10.25,8.88,-4.48,-3.27,0.55,82.25,-188.44,127.06,46.25,2.00,-9.50,-8.54,-1.93,-1.41,34.81,3.44,-14.13,25.69,10.25,8.88,-2.35,-1.95,-1.52,-34.88,-60.00,-6.00,30.19,11.50,-20.50,stairascent
130.74,-8.89,-2.02,-1.44,30.12,2.56,-12.13,25.37,9.88,7.75,-10.61,-5.80,-0.88,90.44,-181.62,96.19,46.25,2.00,-9.50,-9.18,-2.10,-1.29,26.62,-0.69,-11.31,25.37,9.88,7.75,-1.45,2.51,1.88,80.94,-32.69,8.88,30.19,11.50,-20.50,stairascent
130.77,-10.01,-2.27,-0.61,18.87,-4.81,-11.94,25.37,9.88,7.75,-16.20,-5.13,-3.73,52.56,-155.00,52.88,46.25,-2.50,-14.19,-10.65,-2.58,-0.33,19.50,-6.56,-10.44,25.37,10.69,7.00,-2.96,2.99,3.13,-15.19,12.75,22.44,29.19,12.50,-23.25,stairascent
130.80,-10.83,-2.72,-0.37,26.94,-12.50,-4.75,25.37,10.69,7.00,-16.23,-3.84,-4.87,-1.00,-66.75,62.38,46.69,-7.69,-21.69,-10.92,-3.06,-0.57,27.62,-12.75,-2.06,25.37,10.69,7.00,-3.50,0.04,3.69,-27.62,50.75,33.13,29.06,12.38,-23.87,stairascent
